4/14/2019 12:47:48 AM	The file contains frame by frame data of location for 3 tracked objects 
The coordinate system is in Unity world coordinates.
-------------------------------------------------
FrameNumber	Timestamp	Target Number	TargetX	TargetY	TargetZ	HeadX	HeadY	HeadZ	HandX	HandY	HandZ	
1407	16488.51	5	7.7	10	-6.5	6.905514	10.21064	-6.873229	6.893245	10.00654	-6.302082	
1408	16499.27	5	7.7	10	-6.5	6.902359	10.21056	-6.873494	6.886394	10.00697	-6.30417	
1409	16510.23	5	7.7	10	-6.5	6.89893	10.2105	-6.873773	6.879794	10.00714	-6.306976	
1410	16521.95	5	7.7	10	-6.5	6.895689	10.21052	-6.874161	6.87262	10.00723	-6.309516	
1411	16532.66	5	7.7	10	-6.5	6.892572	10.2104	-6.874619	6.865965	10.0074	-6.311859	
1412	16544.48	5	7.7	10	-6.5	6.88939	10.21033	-6.875153	6.859119	10.00717	-6.314592	
1413	16554.94	5	7.7	10	-6.5	6.886432	10.21019	-6.875818	6.852552	10.00691	-6.317302	
1414	16566.74	5	7.7	10	-6.5	6.883551	10.21	-6.876546	6.845582	10.0069	-6.319808	
1415	16577.27	5	7.7	10	-6.5	6.880836	10.20985	-6.877221	6.839403	10.0064	-6.32269	
1416	16588.7	5	7.7	10	-6.5	6.878252	10.20963	-6.878152	6.832749	10.00548	-6.325334	
1417	16599.81	5	7.7	10	-6.5	6.87581	10.20935	-6.879117	6.826294	10.0047	-6.328296	
1418	16610.58	5	7.7	10	-6.5	6.873686	10.20915	-6.880003	6.820323	10.00406	-6.330783	
1419	16622.22	5	7.7	10	-6.5	6.871681	10.20895	-6.881135	6.81388	10.00295	-6.333723	
1420	16633.13	5	7.7	10	-6.5	6.869759	10.20877	-6.882073	6.808029	10.00207	-6.33626	
1421	16644.33	5	7.7	10	-6.5	6.868263	10.20868	-6.88287	6.801903	10.00158	-6.338349	
1422	16655.97	5	7.7	10	-6.5	6.866828	10.2086	-6.883948	6.795842	10.00055	-6.340796	
1423	16667.1	5	7.7	10	-6.5	6.865311	10.20861	-6.884739	6.789915	10.00011	-6.342581	
1424	16678.76	5	7.7	10	-6.5	6.864151	10.20871	-6.885355	6.784158	9.999274	-6.344681	
1425	16689.82	5	7.7	10	-6.5	6.862883	10.20878	-6.886231	6.778718	9.998505	-6.346559	
1426	16701.67	5	7.7	10	-6.5	6.86171	10.20892	-6.886931	6.773111	9.997975	-6.348247	
1427	16712.57	5	7.7	10	-6.5	6.860817	10.20915	-6.887562	6.767874	9.997048	-6.35014	
1428	16723.63	5	7.7	10	-6.5	6.860035	10.20936	-6.888374	6.763011	9.996381	-6.351922	
1429	16734.4	5	7.7	10	-6.5	6.859332	10.20956	-6.888997	6.757965	9.996004	-6.353452	
1430	16746.04	5	7.7	10	-6.5	6.858971	10.20978	-6.889428	6.752885	9.995057	-6.35544	
1431	16756.55	5	7.7	10	-6.5	6.858655	10.21004	-6.889894	6.748832	9.99433	-6.357178	
1432	16768.11	5	7.7	10	-6.5	6.858442	10.21036	-6.890099	6.744512	9.993772	-6.358854	
1433	16779.41	5	7.7	10	-6.5	6.858514	10.21068	-6.890087	6.740531	9.99276	-6.361052	
1434	16790.23	5	7.7	10	-6.5	6.858686	10.21095	-6.89006	6.737423	9.991816	-6.363116	
1435	16801.47	5	7.7	10	-6.5	6.85899	10.21118	-6.889818	6.734242	9.990976	-6.365056	
1436	16812.8	5	7.7	10	-6.5	6.859635	10.2114	-6.889403	6.731561	9.989587	-6.367409	
1437	16824.18	5	7.7	10	-6.5	6.86032	10.21151	-6.88909	6.729709	9.988297	-6.369549	
1438	16835.16	5	7.7	10	-6.5	6.86117	10.21162	-6.888585	6.72762	9.98726	-6.371669	
1439	16846.75	5	7.7	10	-6.5	6.862377	10.21159	-6.887985	6.726747	9.985722	-6.373344	
1440	16858.21	5	7.7	10	-6.5	6.863623	10.21158	-6.887573	6.727028	9.984247	-6.374896	
1441	16869.73	5	7.7	10	-6.5	6.865215	10.21152	-6.886857	6.726845	9.982935	-6.376534	
1442	16881.02	5	7.7	10	-6.5	6.866838	10.21144	-6.886156	6.728281	9.981297	-6.37732	
1443	16891.98	5	7.7	10	-6.5	6.868794	10.21132	-6.885451	6.729864	9.979719	-6.378351	
1444	16904.42	5	7.7	10	-6.5	6.871055	10.21124	-6.884478	6.732157	9.978291	-6.379037	
1445	16913.94	5	7.7	10	-6.5	6.873743	10.21113	-6.88342	6.734457	9.976913	-6.379201	
