4/14/2019 1:47	The file contains frame by frame data of location for 3 tracked objects 													
The coordinate system is in Unity world coordinates.														
-------------------------------------------------														
FrameNumber	Timestamp	Target Number	TargetX	TargetY	TargetZ	HeadX	HeadY	HeadZ	HandX	HandY	HandZ	GazeX	GazeY	GazeZ
3640	41247.26	0	0	0	0	7.156421	10.14681	-7.038186	7.908441	9.825105	-6.937439	40.1642	-5.281803	4.75
3641	41258.73	0	0	0	0	7.156969	10.14671	-7.038566	7.908515	9.825082	-6.937466	40.1642	-5.281803	4.75
3642	41270.07	0	0	0	0	7.157624	10.14679	-7.038984	7.90851	9.825106	-6.937502	40.1642	-5.281803	4.75
3643	41281.04	0	0	0	0	7.158081	10.14678	-7.039063	7.908512	9.825144	-6.937479	40.1642	-5.281803	4.75
3644	41292.11	0	0	0	0	7.158663	10.1468	-7.039376	7.908606	9.82513	-6.937499	40.1642	-5.281803	4.75
3645	41303.71	0	0	0	0	7.159301	10.14693	-7.039699	7.908603	9.825125	-6.937495	40.1642	-5.281803	4.75
3646	41314.7	0	0	0	0	7.159801	10.14704	-7.039719	7.908612	9.825136	-6.937503	40.1642	-5.281803	4.75
3647	41325.71	0	0	0	0	7.16039	10.1471	-7.039926	7.90864	9.825124	-6.937548	40.1642	-5.281803	4.75
3648	41336.76	0	0	0	0	7.161027	10.14724	-7.040062	7.908623	9.825083	-6.937537	40.1642	-5.281803	4.75
3649	41348.05	0	0	0	0	7.161616	10.14732	-7.040009	7.908648	9.825109	-6.937531	40.1642	-5.281803	4.75
3650	41359.06	0	0	0	0	7.162355	10.14732	-7.040125	7.908726	9.825076	-6.937546	40.1642	-5.281803	4.75
3651	41370.3	0	0	0	0	7.163079	10.14734	-7.040161	7.908673	9.824968	-6.937507	40.1642	-5.281803	4.75
3652	41381.55	0	0	0	0	7.163799	10.14732	-7.040143	7.908681	9.824956	-6.937541	40.1642	-5.281803	4.75
3653	41400.59	0	0	0	0	7.164464	10.14727	-7.040186	7.908588	9.824938	-6.937653	40.1642	-5.281803	4.75
3654	41405.84	0	0	0	0	7.16523	10.14722	-7.040282	7.908586	9.824933	-6.937663	40.1642	-5.281803	4.75
3655	41410.08	0	0	0	0	7.165938	10.14717	-7.040298	7.908586	9.824934	-6.937674	40.1642	-5.281803	4.75
3656	41421.75	0	0	0	0	7.166721	10.14706	-7.040417	7.908573	9.824962	-6.937623	40.1642	-5.281803	4.75
3657	41432.59	0	0	0	0	7.167642	10.14697	-7.040523	7.90862	9.824978	-6.937548	40.1642	-5.281803	4.75
3658	41443.85	0	0	0	0	7.168446	10.14684	-7.040635	7.908658	9.825039	-6.937537	40.1642	-5.281803	4.75
3659	41455.27	0	0	0	0	7.169338	10.14671	-7.040815	7.908672	9.825032	-6.937537	40.1642	-5.281803	4.75
3660	41466.28	0	0	0	0	7.170301	10.1467	-7.040967	7.90867	9.825035	-6.937546	40.1642	-5.281803	4.75
3661	41477.27	0	0	0	0	7.171275	10.14668	-7.041171	7.908669	9.825039	-6.937536	40.1642	-5.281803	4.75
3662	41488.99	0	0	0	0	7.172312	10.1467	-7.041449	7.908716	9.825017	-6.937543	40.1642	-5.281803	4.75
3663	41499.46	0	0	0	0	7.173404	10.14674	-7.041735	7.908731	9.825014	-6.937522	40.1642	-5.281803	4.75
3664	41510.74	0	0	0	0	7.174442	10.14681	-7.042018	7.90874	9.825025	-6.937523	40.1642	-5.281803	4.75
3665	41521.8	0	0	0	0	7.175497	10.14686	-7.042322	7.908706	9.825065	-6.937508	40.1642	-5.281803	4.75
3666	41533.25	0	0	0	0	7.176581	10.14691	-7.042677	7.908665	9.825061	-6.937543	40.1642	-5.281803	4.75
3667	41544.36	0	0	0	0	7.17773	10.14699	-7.042992	7.908565	9.824942	-6.937489	40.1642	-5.281803	4.75
3668	41555.36	0	0	0	0	7.178906	10.14704	-7.04332	7.908546	9.824924	-6.937498	40.1642	-5.281803	4.75
3669	41566.64	0	0	0	0	7.180024	10.14717	-7.043612	7.90857	9.825062	-6.937639	40.1642	-5.281803	4.75
3670	41577.86	0	0	0	0	7.181384	10.14736	-7.043824	7.908547	9.82509	-6.937657	40.1642	-5.281803	4.75
3671	41589.06	0	0	0	0	7.182785	10.14754	-7.044018	7.908563	9.825115	-6.9376	40.1642	-5.281803	4.75
3672	41600.08	0	0	0	0	7.184346	10.14772	-7.044152	7.908576	9.825116	-6.9375	40.1642	-5.281803	4.75
3673	41611.54	0	0	0	0	7.185726	10.14787	-7.044189	7.908573	9.82516	-6.937462	40.1642	-5.281803	4.75
3674	41622.4	0	0	0	0	7.187088	10.14794	-7.044319	7.908659	9.825112	-6.937484	40.1642	-5.281803	4.75
3675	41633.67	0	0	0	0	7.188427	10.14793	-7.04443	7.908582	9.825027	-6.937456	40.1642	-5.281803	4.75
3676	41644.93	0	0	0	0	7.189726	10.14795	-7.044473	7.908565	9.825007	-6.937508	40.1642	-5.281803	4.75
3677	41655.89	0	0	0	0	7.191064	10.14798	-7.044485	7.908587	9.824998	-6.937516	40.1642	-5.281803	4.75
3678	41667.3	0	0	0	0	7.192325	10.14795	-7.04451	7.908533	9.824981	-6.937589	40.1642	-5.281803	4.75
3679	41678.53	0	0	0	0	7.193841	10.14788	-7.044434	7.908529	9.82499	-6.937567	40.1642	-5.281803	4.75
3680	41689.63	0	0	0	0	7.195225	10.14786	-7.04433	7.908514	9.824998	-6.937574	40.1642	-5.281803	4.75
3681	41700.45	0	0	0	0	7.196662	10.14774	-7.044219	7.908535	9.825024	-6.937558	40.1642	-5.281803	4.75
3682	41711.84	0	0	0	0	7.198071	10.14768	-7.044022	7.908558	9.825035	-6.937548	40.1642	-5.281803	4.75
3683	41722.91	0	0	0	0	7.199497	10.14765	-7.043827	7.908565	9.82503	-6.93755	40.1642	-5.281803	4.75
3684	41734.34	0	0	0	0	7.200913	10.14754	-7.04371	7.908591	9.825052	-6.937571	40.1642	-5.281803	4.75
3685	41745.7	0	0	0	0	7.202353	10.14745	-7.043436	7.908611	9.82506	-6.93755	40.1642	-5.281803	4.75
3686	41756.58	0	0	0	0	7.203811	10.14737	-7.043217	7.908662	9.825041	-6.937564	40.1642	-5.281803	4.75
3687	41768.02	0	0	0	0	7.2052	10.14716	-7.042991	7.908629	9.824896	-6.937445	40.1642	-5.281803	4.75
3688	41779.3	0	0	0	0	7.206605	10.14703	-7.042687	7.908629	9.824883	-6.937498	40.1642	-5.281803	4.75
3689	41790.64	0	0	0	0	7.207969	10.14689	-7.042387	7.908555	9.824939	-6.937438	40.1642	-5.281803	4.75
3690	41802	0	0	0	0	7.209332	10.14675	-7.042116	7.908558	9.824954	-6.937432	40.1642	-5.281803	4.75
3691	41813.69	0	0	0	0	7.210737	10.14658	-7.04176	7.908554	9.824941	-6.937464	40.1642	-5.281803	4.75
3692	41824.89	0	0	0	0	7.212054	10.14643	-7.041415	7.908564	9.824934	-6.937471	40.1642	-5.281803	4.75
3693	41836.22	0	0	0	0	7.213488	10.14631	-7.041079	7.908654	9.825063	-6.937502	40.1642	-5.281803	4.75
3694	41848.03	0	0	0	0	7.21482	10.14617	-7.040571	7.908666	9.825079	-6.937511	40.1642	-5.281803	4.75
3695	41859.25	0	0	0	0	7.216103	10.146	-7.040116	7.908696	9.825057	-6.93754	40.1642	-5.281803	4.75
3696	41870.74	0	0	0	0	7.217557	10.1459	-7.039681	7.908758	9.82506	-6.937551	40.1642	-5.281803	4.75
3697	41882.13	0	0	0	0	7.218935	10.14575	-7.039131	7.909033	9.825077	-6.937645	40.1642	-5.281803	4.75
3698	41893.71	0	0	0	0	7.220246	10.14562	-7.038645	7.90942	9.825059	-6.937835	40.1642	-5.281803	4.75
3699	41905.07	0	0	0	0	7.221695	10.1455	-7.038158	7.909947	9.825087	-6.938017	40.1642	-5.281803	4.75
3700	41916.16	0	0	0	0	7.223041	10.14536	-7.037592	7.910604	9.825088	-6.938204	40.1642	-5.281803	4.75
3701	41927.92	0	0	0	0	7.224366	10.1452	-7.037122	7.911345	9.825038	-6.938487	40.1642	-5.281803	4.75
3702	41939.27	0	0	0	0	7.225723	10.14501	-7.036668	7.912215	9.825157	-6.938756	40.1642	-5.281803	4.75
3703	41950.41	0	0	0	0	7.226977	10.14486	-7.036143	7.912982	9.825155	-6.938766	40.1642	-5.281803	4.75
3704	41962.07	0	0	0	0	7.228184	10.14472	-7.035591	7.913436	9.825315	-6.938966	40.1642	-5.281803	4.75
3705	41973.36	0	0	0	0	7.229394	10.14457	-7.035095	7.913916	9.825315	-6.939055	40.1642	-5.281803	4.75
3706	41984.55	0	0	0	0	7.23051	10.14445	-7.034513	7.914456	9.825174	-6.939232	40.1642	-5.281803	4.75
3707	41995.71	0	0	0	0	7.231544	10.14441	-7.033964	7.914538	9.825168	-6.939338	40.1642	-5.281803	4.75
3708	42007.02	0	0	0	0	7.23268	10.14441	-7.033464	7.914309	9.82515	-6.939253	40.1642	-5.281803	4.75
3709	42018.34	0	0	0	0	7.233624	10.14448	-7.032829	7.913892	9.825171	-6.939169	40.1642	-5.281803	4.75
3710	42029.38	0	0	0	0	7.234446	10.14458	-7.032242	7.913507	9.825165	-6.939067	40.1642	-5.281803	4.75
3711	42040.51	0	0	0	0	7.235256	10.14473	-7.031718	7.912937	9.824934	-6.93881	40.1642	-5.281803	4.75
3712	42051.77	0	0	0	0	7.235902	10.14505	-7.030979	7.912304	9.825033	-6.938647	40.1642	-5.281803	4.75
3713	42062.77	0	0	0	0	7.23638	10.1454	-7.030179	7.911761	9.824993	-6.938467	40.1642	-5.281803	4.75
3714	42074.21	0	0	0	0	7.236867	10.14583	-7.029291	7.911201	9.824939	-6.938284	40.1642	-5.281803	4.75
3715	42085.69	0	0	0	0	7.237079	10.14632	-7.028126	7.910482	9.82508	-6.937838	40.1642	-5.281803	4.75
3716	42096.35	0	0	0	0	7.237048	10.14681	-7.027026	7.909811	9.825044	-6.937723	40.1642	-5.281803	4.75
3717	42107.47	0	0	0	0	7.237069	10.14729	-7.025866	7.909146	9.825004	-6.937497	40.1642	-5.281803	4.75
3718	42118.61	0	0	0	0	7.236903	10.14776	-7.024498	7.908521	9.824987	-6.937245	40.1642	-5.281803	4.75
3719	42130.01	0	0	0	0	7.236465	10.14829	-7.022974	7.907776	9.825053	-6.936978	40.1642	-5.281803	4.75
3720	42141.25	0	0	0	0	7.236071	10.14877	-7.021364	7.907072	9.824943	-6.936733	40.1642	-5.281803	4.75
3721	42152.16	0	0	0	0	7.235411	10.1493	-7.019481	7.906573	9.824851	-6.93652	40.1642	-5.281803	4.75
3722	42163.46	0	0	0	0	7.234602	10.14983	-7.017606	7.906034	9.824863	-6.936359	40.1642	-5.281803	4.75
3723	42174.62	0	0	0	0	7.233639	10.15037	-7.015558	7.905485	9.824821	-6.936163	40.1642	-5.281803	4.75
3724	42185.71	0	0	0	0	7.232591	10.15091	-7.013411	7.904934	9.824718	-6.936289	40.1642	-5.281803	4.75
3725	42196.88	0	0	0	0	7.231183	10.15152	-7.011067	7.904547	9.824728	-6.936055	40.1642	-5.281803	4.75
3726	42208.16	0	0	0	0	7.229618	10.15223	-7.008455	7.904196	9.824799	-6.935997	40.1642	-5.281803	4.75
3727	42219.29	0	0	0	0	7.227869	10.15289	-7.005715	7.903757	9.824814	-6.935859	40.1642	-5.281803	4.75
3728	42230.55	0	0	0	0	7.225709	10.15357	-7.002769	7.903471	9.824816	-6.935691	40.1642	-5.281803	4.75
3729	42242.31	0	0	0	0	7.223379	10.15439	-6.999474	7.903204	9.824861	-6.935667	40.1642	-5.281803	4.75
3730	42252.62	0	0	0	0	7.220681	10.15524	-6.995864	7.902928	9.824886	-6.935575	40.1642	-5.281803	4.75
3731	42263.91	0	0	0	0	7.217564	10.15611	-6.992137	7.902772	9.824898	-6.935477	31.50012	-2.149518	4.75
3732	42275.04	0	0	0	0	7.214104	10.15714	-6.987855	7.902705	9.824817	-6.935464	31.52629	-2.161231	4.75
3733	42286.02	0	0	0	0	7.210284	10.15811	-6.98347	7.902806	9.824842	-6.935439	31.55375	-2.173104	4.75
3734	42297.41	0	0	0	0	7.205652	10.15911	-6.978983	7.903255	9.824934	-6.935368	31.58345	-2.185278	4.75
3735	42308.8	0	0	0	0	7.200922	10.16022	-6.974241	7.90305	9.824936	-6.934884	23.04315	1.632848	4.750001
3736	42319.9	0	0	0	0	7.196218	10.16113	-6.969801	7.902654	9.824852	-6.934387	23.04296	1.632921	4.75
3737	42331.39	0	0	0	0	7.190289	10.16209	-6.96564	7.901464	9.824808	-6.933766	23.04296	1.632921	4.75
3738	42342.14	0	0	0	0	7.184669	10.16307	-6.961336	7.899557	9.824436	-6.933021	23.04296	1.632921	4.75
3739	42353.3	0	0	0	0	7.17862	10.16385	-6.957659	7.897583	9.824642	-6.932345	23.04296	1.632921	4.75
3740	42364.62	0	0	0	0	7.172221	10.16453	-6.954413	7.896114	9.824979	-6.931688	23.04296	1.632921	4.75
3741	42375.51	0	0	0	0	7.165923	10.1653	-6.951554	7.894505	9.825403	-6.930731	23.04296	1.632921	4.75
3742	42386.97	0	0	0	0	7.159911	10.16573	-6.94893	7.892923	9.826118	-6.92984	23.04296	1.632921	4.75
3743	42398.42	0	0	0	0	7.153459	10.16619	-6.946889	7.89157	9.827124	-6.928763	13.53321	4.779569	4.75
3744	42409.25	0	0	0	0	7.147268	10.16678	-6.945107	7.889957	9.828521	-6.928057	13.52968	4.780263	4.75
3745	42421.18	0	0	0	0	7.141466	10.16696	-6.94352	7.889373	9.82971	-6.927789	13.5264	4.780714	4.749999
3746	42431.56	0	0	0	0	7.135508	10.16717	-6.942467	7.88763	9.831092	-6.927889	13.52317	4.781058	4.75
3747	42442.49	0	0	0	0	7.129904	10.16736	-6.941303	7.884686	9.831246	-6.927117	13.5201	4.781417	4.75
3748	42455.38	0	0	0	0	7.124445	10.16752	-6.940264	7.881959	9.832517	-6.926851	13.51713	4.781729	4.75
3749	42464.97	0	0	0	0	7.119311	10.16785	-6.939142	7.879197	9.834984	-6.926916	13.51429	4.782148	4.75
3750	42476.21	0	0	0	0	7.114007	10.16808	-6.938271	7.876259	9.837819	-6.926831	13.51144	4.782463	4.749999
3751	42487.33	0	0	0	0	7.108874	10.16829	-6.93723	7.873057	9.841491	-6.92639	13.50863	4.782801	4.75
3752	42500.27	0	0	0	0	7.104241	10.16866	-6.936293	7.870434	9.845519	-6.926691	13.50609	4.783196	4.750001
3753	42509.68	0	0	0	0	7.099535	10.16879	-6.9358	7.867924	9.849745	-6.926893	13.50364	4.783376	4.750001
3754	42521.07	0	0	0	0	7.094966	10.16907	-6.935112	7.865887	9.854173	-6.927174	13.5012	4.78367	4.75
3755	42531.94	0	0	0	0	7.090861	10.16955	-6.934343	7.863772	9.858874	-6.927361	13.49897	4.784082	4.749999
3756	42543.04	0	0	0	0	7.0868	10.16995	-6.934129	7.861719	9.863777	-6.927725	13.49691	4.784327	4.75
3757	42554.5	0	0	0	0	7.082516	10.17038	-6.933365	7.859609	9.868132	-6.928463	13.49459	4.784716	4.75
3758	42565.39	0	0	0	0	7.078786	10.17086	-6.932729	7.856776	9.872648	-6.928536	7.610004	6.210355	4.75
3759	42576.55	0	0	0	0	7.074959	10.17117	-6.932517	7.853536	9.877501	-6.92888	7.684392	6.203059	4.75
3760	42588.11	0	0	0	0	7.071083	10.17159	-6.931997	7.850292	9.882255	-6.929705	7.760151	6.191439	4.75
3761	42598.98	0	0	0	0	7.067504	10.17183	-6.931465	7.846143	9.887371	-6.929878	7.830276	6.183175	4.750001
3762	42610.21	0	0	0	0	7.064116	10.17214	-6.93141	7.841493	9.892716	-6.930231	7.294942	6.345526	4.75
3763	42621.55	0	0	0	0	7.060507	10.17257	-6.930947	7.835883	9.89856	-6.930088	7.364149	6.334367	4.75
3764	42632.5	0	0	0	0	7.057158	10.17287	-6.930602	7.830531	9.904235	-6.929886	6.873202	6.400056	4.75
3765	42643.62	0	0	0	0	7.053947	10.17299	-6.93059	7.824937	9.909957	-6.929956	6.972867	6.396088	4.75
3766	42655.03	0	0	0	0	7.050639	10.17327	-6.930297	7.818382	9.916105	-6.929293	7.075592	6.384568	4.75
3767	42666.32	0	0	0	0	7.047478	10.17346	-6.930123	7.811714	9.922333	-6.928483	7.173831	6.376823	4.75
3768	42677.14	0	0	0	0	7.044495	10.17358	-6.930039	7.804405	9.928321	-6.927544	7.266597	6.372177	4.75
3769	42688.77	0	0	0	0	7.041528	10.17376	-6.929833	7.796401	9.934608	-6.926297	7.359004	6.364446	4.75
3770	42699.46	0	0	0	0	7.038631	10.17388	-6.929765	7.788566	9.940835	-6.925047	7.240607	6.589253	4.749999
3771	42710.74	0	0	0	0	7.035853	10.17386	-6.929698	7.77992	9.947363	-6.923548	7.283046	6.58914	4.75
3772	42721.87	0	0	0	0	7.032936	10.17405	-6.929548	7.771353	9.953835	-6.922153	7.013765	9.988873	-6.209313
3773	42733.18	0	0	0	0	7.030141	10.17395	-6.929564	7.762504	9.960303	-6.920142	7.013705	9.988913	-6.209446
3774	42744.27	0	0	0	0	7.027485	10.17391	-6.929696	7.753441	9.966961	-6.918308	7.011555	10.0046	-6.215663
3775	42755.41	0	0	0	0	7.02472	10.17395	-6.929713	7.744005	9.973692	-6.916729	7.01149	10.00461	-6.215708
3776	42766.66	0	0	0	0	7.022174	10.17392	-6.929934	7.734569	9.980511	-6.91449	7.012479	10.0042	-6.215054
3777	42777.87	0	0	0	0	7.019602	10.17386	-6.930062	7.725011	9.987308	-6.912753	7.01242	10.00421	-6.2151
3778	42789.19	0	0	0	0	7.017068	10.17388	-6.930234	7.715202	9.993198	-6.910167	7.011928	10.00462	-6.215374
3779	42799.79	0	0	0	0	7.014561	10.17386	-6.930492	7.705275	9.999362	-6.907854	7.01187	10.00463	-6.215417
3780	42811.13	0	0	0	0	7.01219	10.17389	-6.930655	7.695357	10.00553	-6.905722	7.011496	10.00479	-6.215648
3781	42822.47	0	0	0	0	7.009861	10.17395	-6.930826	7.685749	10.01123	-6.903269	7.011441	10.0048	-6.215685
3782	42833.83	0	0	0	0	7.007528	10.17395	-6.931116	7.675887	10.01716	-6.900968	7.010125	10.00497	-6.216516
3783	42844.85	0	0	0	0	7.005345	10.17397	-6.931354	7.665245	10.02193	-6.898222	7.010072	10.00498	-6.216547
3784	42856.03	0	0	0	0	7.003178	10.17396	-6.931637	7.655677	10.02727	-6.896119	7.008966	10.00554	-6.216999
3785	42867.7	0	0	0	0	7.001094	10.17393	-6.932049	7.644671	10.03114	-6.893038	7.008914	10.00554	-6.217025
3786	42878.74	0	0	0	0	6.998988	10.1739	-6.932307	7.634627	10.03561	-6.89039	7.008095	10.00615	-6.217222
3787	42889.43	0	0	0	0	6.996933	10.17394	-6.932601	7.624474	10.03921	-6.887033	7.008043	10.00616	-6.217245
3788	42900.43	0	0	0	0	6.995008	10.17397	-6.93299	7.614317	10.04272	-6.883561	7.007634	10.0062	-6.217416
3789	42911.67	0	0	0	0	6.993114	10.174	-6.933228	7.604302	10.04587	-6.879297	7.008101	10.00627	-6.217177
3790	42922.87	0	0	0	0	6.991287	10.17402	-6.933484	7.595623	10.04814	-6.874716	7.008056	10.00627	-6.217197
3791	42934.13	0	0	0	0	6.989576	10.17406	-6.933794	7.586095	10.05046	-6.869429	7.008198	10.00692	-6.216877
3792	42945.38	0	0	0	0	6.987853	10.17413	-6.93411	7.576942	10.05257	-6.863806	7.008157	10.00693	-6.216896
3793	42956.55	0	0	0	0	6.986108	10.17421	-6.934394	7.568446	10.05431	-6.858375	7.007643	10.00698	-6.217111
3794	42967.7	0	0	0	0	6.984526	10.17432	-6.934752	7.559074	10.05601	-6.852915	7.007605	10.00699	-6.217127
3795	42979.21	0	0	0	0	6.982929	10.17443	-6.935071	7.549342	10.05713	-6.846636	7.005605	9.994457	-6.21838
3796	42989.85	0	0	0	0	6.981435	10.17449	-6.9354	7.540449	10.05752	-6.841102	7.005419	9.994471	-6.218441
3797	43001.09	0	0	0	0	6.980001	10.17446	-6.935753	7.529969	10.05867	-6.83597	7.005398	9.994904	-6.218571
3798	43012.21	0	0	0	0	6.978631	10.1745	-6.936066	7.519794	10.05975	-6.829576	7.005198	9.994912	-6.21863
3799	43024.07	0	0	0	0	6.977179	10.17463	-6.93628	7.508657	10.06092	-6.823403	7.004611	9.995152	-6.218847
3800	43034.65	0	0	0	0	6.975902	10.17478	-6.936582	7.497305	10.06263	-6.819131	7.004424	9.995175	-6.218898
3801	43045.99	0	0	0	0	6.974613	10.17487	-6.936802	7.485752	10.06356	-6.813367	7.004233	9.995193	-6.218946
3802	43057.06	0	0	0	0	6.973313	10.17495	-6.936951	7.474045	10.0645	-6.808112	7.004041	9.995212	-6.218993
3803	43068.14	0	0	0	0	6.972101	10.1751	-6.937162	7.462163	10.06575	-6.803471	7.001382	10.00753	-6.218476
3804	43079.31	0	0	0	0	6.970992	10.17515	-6.93734	7.449909	10.06666	-6.798053	7.001221	10.00753	-6.218486
3805	43091.34	0	0	0	0	6.969965	10.1752	-6.937476	7.437426	10.06726	-6.792518	7.001186	10.00748	-6.21851
3806	43101.72	0	0	0	0	6.968946	10.17532	-6.937543	7.424797	10.06791	-6.786852	7.001038	10.0075	-6.218513
3807	43112.66	0	0	0	0	6.967937	10.17538	-6.93763	7.411823	10.06846	-6.781614	7.001125	10.00814	-6.218235
3808	43124.04	0	0	0	0	6.966999	10.17542	-6.937639	7.398376	10.06849	-6.776471	7.000988	10.00814	-6.218241
3809	43135.24	0	0	0	0	6.96614	10.1755	-6.937715	7.384466	10.06832	-6.770978	7.000442	10.00859	-6.218054
3810	43146.38	0	0	0	0	6.965227	10.17555	-6.937709	7.370711	10.06849	-6.766331	7.000309	10.0086	-6.218053
3811	43157.5	0	0	0	0	6.9644	10.17556	-6.93768	7.357362	10.06847	-6.761796	7.000376	10.00862	-6.218043
3812	43168.7	0	0	0	0	6.963614	10.17563	-6.93774	7.343159	10.06844	-6.757171	7.000262	10.00863	-6.218041
3813	43179.95	0	0	0	0	6.962869	10.17568	-6.937799	7.330051	10.0683	-6.752789	6.999945	10.00869	-6.218014
3814	43191.77	0	0	0	0	6.962083	10.1757	-6.937796	7.315985	10.06795	-6.748202	6.999831	10.00869	-6.218012
3815	43201.97	0	0	0	0	6.961517	10.17577	-6.937874	7.304024	10.06756	-6.743863	6.998362	10.00953	-6.217507
3816	43213.25	0	0	0	0	6.960935	10.17579	-6.937992	7.291519	10.06719	-6.738995	6.998279	10.00953	-6.2175
3817	43224.87	0	0	0	0	6.960362	10.17571	-6.938072	7.27939	10.06631	-6.733606	6.991387	10.01256	-6.212961
3818	43235.54	0	0	0	0	6.959888	10.17568	-6.938232	7.267466	10.06558	-6.728567	6.991321	10.01255	-6.212931
3819	43246.94	0	0	0	0	6.959375	10.17564	-6.938359	7.255497	10.06443	-6.723203	6.992327	10.01212	-6.213937
3820	43257.95	0	0	0	0	6.958984	10.17562	-6.938513	7.243819	10.06298	-6.717635	6.992272	10.01211	-6.213916
3821	43269.37	0	0	0	0	6.958502	10.1755	-6.938599	7.23205	10.06118	-6.71141	6.993813	10.0116	-6.215075
3822	43280.33	0	0	0	0	6.958121	10.17546	-6.938831	7.220446	10.05917	-6.705606	6.99376	10.01158	-6.215064
3823	43291.63	0	0	0	0	6.957791	10.17548	-6.938984	7.209435	10.05657	-6.69893	6.994567	10.01111	-6.215717
3824	43302.78	0	0	0	0	6.957455	10.17559	-6.939102	7.197715	10.05392	-6.69205	6.99452	10.01112	-6.215695
3825	43314.05	0	0	0	0	6.957136	10.17559	-6.939323	7.18734	10.05087	-6.685346	6.995811	10.01099	-6.216176
3826	43325.13	0	0	0	0	6.956755	10.17568	-6.93938	7.177475	10.04755	-6.678123	6.995758	10.011	-6.216157
3827	43343.21	0	0	0	0	6.956342	10.17576	-6.939342	7.1624	10.04178	-6.666274	6.997196	10.01116	-6.216354
3828	43347.3	0	0	0	0	6.955936	10.17585	-6.939292	7.158583	10.04031	-6.663279	6.997352	10.01142	-6.216207
3829	43354.12	0	0	0	0	6.955477	10.17592	-6.939199	7.153365	10.03843	-6.659086	6.997285	10.01143	-6.216189
3830	43365.39	0	0	0	0	6.955038	10.17604	-6.939052	7.144666	10.03534	-6.651246	6.997222	10.01144	-6.216166
3831	43376.86	0	0	0	0	6.954605	10.17621	-6.938851	7.13631	10.03218	-6.643586	6.998141	10.01218	-6.215752
3832	43387.36	0	0	0	0	6.954157	10.17627	-6.938563	7.128472	10.02949	-6.63663	6.99827	10.01223	-6.215733
3833	43398.76	0	0	0	0	6.953724	10.1763	-6.938294	7.120774	10.02716	-6.629271	6.998206	10.01224	-6.215718
3834	43410.32	0	0	0	0	6.953286	10.1764	-6.937941	7.113694	10.02498	-6.622184	6.998921	10.01312	-6.215058
3835	43421.33	0	0	0	0	6.952814	10.17647	-6.937541	7.107223	10.02329	-6.614973	6.998851	10.01314	-6.215038
3836	43432.08	0	0	0	0	6.952446	10.17652	-6.937145	7.101058	10.0216	-6.607259	6.998502	10.01365	-6.214545
3837	43443.32	0	0	0	0	6.951984	10.17657	-6.936667	7.095559	10.02017	-6.600012	6.998433	10.01366	-6.214523
3838	43454.58	0	0	0	0	6.951503	10.17664	-6.936152	7.090101	10.01855	-6.592765	7.011928	10.08091	-6.593397
3839	43466.04	0	0	0	0	6.951108	10.17667	-6.935626	7.084566	10.01707	-6.584815	7.009434	10.08179	-6.597691
3840	43476.93	0	0	0	0	6.950751	10.17679	-6.935224	7.07925	10.01549	-6.577463	7.006876	10.08175	-6.596724
3841	43488.41	0	0	0	0	6.950305	10.17685	-6.934597	7.074361	10.01375	-6.570566	7.004956	10.0814	-6.595176
3842	43499.4	0	0	0	0	6.949936	10.17694	-6.934014	7.069234	10.01228	-6.562945	7.00331	10.08096	-6.593562
3843	43511.07	0	0	0	0	6.949505	10.177	-6.933458	7.063711	10.01032	-6.555436	7.001281	10.08024	-6.590284
3844	43521.38	0	0	0	0	6.949052	10.17703	-6.932849	7.059303	10.00872	-6.548536	7.000797	10.07946	-6.588207
3845	43533.2	0	0	0	0	6.948678	10.1771	-6.932281	7.054532	10.00709	-6.541046	6.999138	10.07861	-6.58367
3846	43544.07	0	0	0	0	6.948255	10.17709	-6.931743	7.049789	10.00521	-6.533557	6.998315	10.0779	-6.579018
3847	43555.46	0	0	0	0	6.947752	10.17709	-6.931118	7.045587	10.00354	-6.52663	6.996837	10.07689	-6.573993
3848	43566.4	0	0	0	0	6.947335	10.1772	-6.930515	7.041722	10.00247	-6.518747	6.9962	10.0765	-6.56822
3849	43577.57	0	0	0	0	6.946832	10.17727	-6.929865	7.03781	10.00139	-6.511445	6.994857	10.07563	-6.562867
3850	43589.11	0	0	0	0	6.946271	10.17737	-6.929172	7.03469	10.00029	-6.504241	6.993778	10.07472	-6.557021
3851	43599.76	0	0	0	0	6.945802	10.17745	-6.928503	7.031401	9.999309	-6.496568	6.993305	10.0752	-6.55596
3852	43611.12	0	0	0	0	6.945271	10.17755	-6.927826	7.028003	9.998096	-6.489429	6.991317	10.0733	-6.544182
3853	43622.23	0	0	0	0	6.944684	10.17762	-6.927057	7.024716	9.996336	-6.483047	6.989982	10.073	-6.537051
3854	43633.51	0	0	0	0	6.944189	10.17764	-6.926415	7.020954	9.994486	-6.476353	6.988752	10.07176	-6.53105
3855	43644.41	0	0	0	0	6.943525	10.17771	-6.925698	7.017469	9.992312	-6.470121	6.987638	10.07158	-6.530633
3856	43656.12	0	0	0	0	6.942875	10.17777	-6.925015	7.014077	9.990101	-6.464023	6.985586	10.06878	-6.518767
3857	43666.74	0	0	0	0	6.942168	10.17789	-6.924428	7.010764	9.988004	-6.458047	6.983215	10.06736	-6.512307
3858	43678.16	0	0	0	0	6.94156	10.17798	-6.923798	7.007493	9.985713	-6.451766	6.982121	10.06589	-6.50587
